5859988134,木子就是李1992,女,浙江,,4399676524135830,日常打卡报到，求20个评论
2937889495,杨喵喵喵_,女,贵州,,4399676520139550,我天，我居然也可以发帖了，鸡冻！
1965571485,EniMisaya,男,重庆,,4399676516598248,加油
1736266774,archerahina,女,四川,199,4399676486329167,日常屯积分屯积分屯积分，求评论耶嘿，谢谢
3566738053,楞次楞次,男,山东,,4399676466187008,今日份屯分已上线，捞我一哈哈，thinks
5938178497,你的乔乔33,女,湖南,201,4399676385760543,今天得好好努力
5137933860,专收蚂蚁姐姐的国际警察,女,,,4399676377558044,新的一天 小公举冲鸭
5111092773,叫我凯洛斯就好,女,重庆,201,4399676348406828,啊哈，新的一天新的积分   冲鸭姐妹们
1686308125,小旭旭要早起,女,上海,,4399676340008407,等地铁刷一波分 已成习惯
6274467366,梦想的蜗牛turbo,女,,,4399676297989492,周杰伦加油
1758968304,南针一指,男,广东,,4399676268743808,安慰鼓励林书豪，继续征战
5145785104,今天和梁志斌恋爱了吗,女,,,4399676256399412,互捞[吃狗粮]
1901712231,依然爱周先生,女,江西,,4399676234967946,##   怎么还是15啊，姐妹们加油吖
5559149923,-你的許原风,男,河南,,4399676230575672,夕阳红带病  在线打榜
1289271703,数码宝贝cat,女,四川,198,4399676167555557,打卡上班
7056624932,睡樱桃树上的猫,女,,,4399676164260490,每天签到！攒积分！最喜欢腹肌这一张！！！！
1775753091,建卫,男,河北,199,4399676151202011,#周杰伦鼓励林书豪#   周杰伦听到隔壁唱歌，一推门。。。。 你们看书豪的那个发型，像不像新专辑封面周董的造型？。      建卫的微博视频
3203570111,歪歪不坏笑,女,河北,,4399676151012832,今天听断了的弦吧
1769646010,高满囤er,男,,,4399676125803657,签个到
1702753042,杨大狼差一点,男,湖北,199,4399676117402054,今天出新专辑了吗？没有
5245884286,只喝酸奶不喝酒,男,河南,199,4399676092383613,我可以拥有一条全是歌词的微博嘛？
1531614107,summer期待一趟旅程,女,浙江,,4399676083797630,有什么相对比较冷门的歌又好听的歌咩         其实是每日一帖来打开卡
5710051866,吟诗把酒话风流,男,,,4399676080233946,不搞了，删微博了。这东西没有意义，期待周董2020年的新专辑
5519190423,易只鱼Eve,女,上海,199,4399676037582512,我的胖伦怎么掉下来了
5943987623,锦鲤小白要转运,女,陕西,,4399676008620310,不是第一了！！！啊啊啊冲鸭！！！！重新取回第一啊啊啊！！！！！！！
6605554030,吾無极LC,女,天津,,4399675996500790,来个都是歌名的评价  谢谢  互捞
5672498365,张西super,男,广东,,4399675979206343,新一周下滑好快啊 加油啊
6863544029,用户6863544029,男,,,4399675970805765,什么时候打算再搞一次？积分囤回来了，就等着刷榜呢
5036101110,闭关修炼的Claire,女,山东,,4399675928790550,惯性发帖      日常求捞
2092113813,拉姆亲爹,男,,,4399675899199049,今天的目标是20个回复！ 谢谢杰迷！
3277908683,ievanwang,男,四川,199,4399675882391571,快来踩我的全心全意
1825467415,ethellopez,女,辽宁,,4399675869787869,我也想要都是杰伦歌词的微博
2178532665,康帝K,女,上海,198,4399675840641206,日常打卡 互捞            暗号
3183405660,你吃不到的饺子,女,广东,199,4399675832415926,看到你总会把所有不快统统忘掉，因为你是最可爱最好的杰伦哥哥，嗯好好干活[加油][加油][加油]
3580675945,倩mi-a,女,台湾,199,4399675832238792,周先生有空也记得写专辑哦                  倩mi-a的微博视频
1787386345,粉色是最暖的顏色,女,福建,199,4399675820334357,早，抿嘴殺～好Q[太開心]
1598965835,芝士少女小小桥,女,北京,,4399675819635788,终于能发帖了！  ——来自早睡早起flag大旗高高扬起也不管用客户端
2859309574,-Komorebi丿,女,广东,200,4399675790405946,每天都囤下积分
5943987623,锦鲤小白要转运,女,陕西,,4399675769400070,来了捞一下
7058307116,夜风好了,男,,,4399675748394125,
3707120653,Rishaell,女,黑龙江,199,4399675727650902,我也好想要一条全是周杰伦歌词评论的微博啊 我顶着大太阳 只想为你撑伞☔️
1909779253,小恶魔璐璐,女,黑龙江,199,4399675669071016,终于可以发超话啦！！！哈哈哈！！想要一条都是杰伦歌词的微博！！！
7144885399,Wxaiy,男,,,4399675668662320,11
2140304602,略略略略略略略噜啦噜,女,,199,4399675652025104,打榜不能忘 小公举冲鸭！         #周杰伦粉丝被迫营业#
2071303477,我是十元本美,女,上海,,4399675639424572,默默再捞一把
1800539341,金刚芭比傲娇獸,女,北京,199,4399675630852355,姐妹们我今天一睁眼，掉到第15了！！啊喂，不能输啊
5880896472,jay我的青春啊,男,上海,197,4399675614042955,在挤地铁的路上，顺便打卡！麻烦兄弟姐妹们来点评论完成今天任务！谢谢
3203466882,王泛泛,女,河南,199,4399675605815365,要16个歌词评论就好，谢谢姐妹们
3212387481,Jay李竣,女,山东,199,4399675576971202,今天也是给杰伦打榜的一天
5855266985,大人当然是全部都要,男,,,4399675551458589,捞一捞我  我也想要有积分
3265668314,小董同学Tel,男,北京,,4399675539095606,我需要积分，大哥大姐们
2683761664,晓来谁染Hellokitty,女,安徽,,4399675538426662,赚积分
1705898284,仙岳路,男,福建,,4399675538423459,捞一下
5752900660,廾喜,女,香港,,4399675534650193,#营业中#    #周杰伦#    #互捞#   笑一个吧 功成名就不是目的 让自己快乐快乐这才叫做意义
6207174554,飛-鳥了,女,,,4399675505243091,六级了！！呜呜呜呜呜呜呜呜
1774798794,兔子慢慢,女,湖北,,4399675505076792,可以发帖啦
6025607124,一片宁静海2016,男,山东,,4399675484237592,攒积分打榜
6664237749,好大几口锅,女,新疆,,4399675442219215,我就想囤点分，万一有需要用得到呢，上次第一搞得很被动呀，囤分不怕
2489612885,温温温幸福,女,河北,,4399675433814402,日常打卡，发帖，打榜！
3085156577,狻猊嘛,男,重庆,199,4399675429448218,惯性发帖
1846196194,后知后觉乔,女,,,4399675370887940,今天又是做满任务，只差评论的一天～
5938811343,长不胖的瘦子丫,女,广东,199,4399675359088192,我也可以发帖啦         第一次发帖
6214359727,长腿猫猫兔,女,,,4399675337442770,夕阳红粉丝团
1785212643,孙顺顺顺顺顺,女,江苏,199,4399675316437869,又是新的一周啦，这个No. 15让老阿姨觉得捞不动了，哈哈，夕阳红表示累了
6458094577,我也不知道在等啥,女,浙江,201,4399675316271717,再然后是18年常州站，我在武汉旅游结束坐高铁回家的路上，捡漏了一张看台区位置超好的单张票，嗯，我去了。见了其中的一个朋友。然后就今年啦。上海站的第一场票，我已经订好了。2张。我想带着我爱的人去看。去和我的青春告别。明年，可能就会有自己的家庭了，压力好大      。但 ... 全文
5272254507,捣蛋狗砸,女,山西,199,4399675316267811,啥时候成第15名了   ，不过无所谓啦
6625982698,流水feondyou,男,,200,4399675291060001,
1241417390,Philosopher-LisaQin,女,天津,198,4399675278625688,这位老朋友，你怎么又落后这么多了啊    真是。。。
5058529628,慕慕小夜曲,女,上海,,4399675212078097,惯性！打榜上头！都不想找对象了！
6214359727,长腿猫猫兔,女,,,4399675199329475,但故事的最后你好像还是说了拜拜
5208602174,小隋同学你好,女,山东,199,4399675199058362,我的天      终于能发帖了！
3917331209,小确幸13箫,女,,199,4399675186452054,早哇
7249586989,陪你到最后wpy,男,山东,199,4399675186451670,现在打榜还有捞的嘛？
6110655462,枫大疯,男,,,4399675169924125,周杰伦是我们的青春 在大家的青春里 周杰伦的哪首歌曾经深深地感动过大家呢？                我先来 高中失恋状态中听到《轨迹》怎么隐藏我的悲伤 失去你的地方 一下子就被直击心灵深处
3203466882,王泛泛,女,河南,199,4399675161081824,求积分呀
2694368550,男神对我说小丑B你不用整容我瞎,女,内蒙古,199,4399675144438874,我看看我能发帖了吗
6045667938,零下已结晶的誓言不会坏,女,天津,,4399675128338755,早安，今天依然是夕阳红粉丝日常打榜，求捞，求歌词
1042629167,肆海为家L飛,男,广东,199,4399675115313782,老年粉居然习惯了每天打个卡，来个20条评论吧
6459949018,天然呆小明的秘密,女,,,4399675052733680,#冒个泡#   傲娇杰伦小公举，新专等的一头迷雾，可能你心里也有苦，现在的歌迷很难对付，宁缺毋滥发自肺腑，从前的歌曲听一生也是幸福！捞一哈儿多谢
5269420819,十一月的嚣张11,男,,,4399675052103270,#周杰伦粉丝被迫营业#   我也想要一条全是杰伦歌词的评论。我还有200多分，看到说5号积分清零，大家有分的记得4号之前把分都投给杰伦！ 不然积分也浪费了
3484541152,Zz-ping527,女,江西,190,4399675048066879,我喜欢的样子你都有
3165585735,衡天宇-圣拳宫,男,广东,190,4399675005892217,互捞
1827576961,光腳板er_,女,四川,,4399674997648823,夕阳红最后的倔强。
6387152027,JerryAE86,女,,200,4399674989994874,我想拥有一条全是杰伦歌词的微博，我先来:刮风这天，我试过握着你手，但偏偏，雨渐渐，大到我看你不见～
5488582130,空想派对,男,湖南,,4399674976477452,早上好！请问，你们实体专辑都在哪里买的，朋友特别喜欢杰伦，想给她买生日礼物，感谢！
2253699405,Sado玉米,女,,199,4399674968077010,想要评论里都是歌词，呜呜
5474874643,blues是,女,四川,199,4399674960103500,日常囤分ing 评论砸死我      谢谢兄弟姐妹们
3714384102,害羞病_,女,黑龙江,199,4399674955473458,今日打卡 随手捞一下哦
6937921676,少女_的胡话,女,辽宁,199,4399674947067565,下雨啦     想起哪首歌呢
5452088696,Soullor5,女,广东,198,4399674931002960,没进前十我就放心了       不然还得拼了老命          日常屯分，佛系打榜 今天又是乱糟糟的一天～
7243780232,伪你唱首歌,男,四川,199,4399674926059293,拜托啦  我只要16个评论就好  能不能给我一首歌的时间
2394706503,琅琊废人刘国宇,男,山东,199,4399674913888600,给我一条全是周董歌词的微博
5616049217,Waste王振宏,男,河南,,4399674913716293,回第一!
3033276541,lCccccccccccccccc丶y,男,山东,199,4399674871702295,打卡，冲冲冲
5658104272,RODON1254,男,,,4399674859105485,
2992431273,老公说他是爽身粉,女,辽宁,,4399674847179457,冒着雨去上班，到公司第一件是就是给杰伦攒积分!大家早啊！
2850493083,你才是撒娇怪呢,女,,199,4399674842975274,偷偷说一句 我是周董的颜粉
2834697283,好难取一名字啊,男,,,4399674826177642,伽蓝寺听雨声盼 永恒💔
3514082843,许多花生,女,四川,199,4399674758711341,微凉的晨露沾湿黑礼服， 石板路有雾父在低诉。——《以父之名》 我的第一首能完整唱出来，一字不差的rap。 对于我来说，周杰伦的歌风格多变立意多变到无法想象，在大神这里，歌曲不仅仅只有小情小爱，还有很多关于世界 关于人性 关于父母亲情……好吧，我就说这么多开头，剩下的你来接 ... 全文
7246435690,Jay12358987,女,,,4399674750619631,【无与伦比】 我也想要全是杰伦歌词的评论
5616049217,Waste王振宏,男,河南,,4399674733505304,
3841535675,吳嘻-,女,江苏,199,4399674733502034,从前从前有个人爱你很久
6338853004,Z很喜欢Z,女,,199,4399674682915203,我受够我的爱你比较多，倒不如回到从前的自由。
1799229315,老2孩,男,河南,198,4399674645540454,你用的什么手机
2347501187,静思的柠檬,女,内蒙古,,4399674637140990,无与伦比！
1750336012,取个昵称都TM难,男,广东,,4399674628735460,屯点粉吧，万一哪天就用到了
1992066405,SaraSvatimiaoyin,女,云南,,4399674620334142,老阿姨又来啦
2605853765,猫旅呐,女,河南,199,4399674616131589,我想要全是歌词的评论
6617867158,J杰伦迷妹,女,,199,4399674590753934,梦见和杰伦一起做朋友的人有多少？
1840023571,央炀氧漾,女,湖南,,4399674553113828,早上好！我伦，我来啦   加油冲呀⛽️ 载着你仿佛载着阳光☀️不管到哪里都是晴天☀️
5836493208,一名真正的老实人,男,,,4399674498326531,今日打卡 @玖鈅麥孖_琦  抢了个老头子的老花镜，看手机发帖就是快！
1529134842,酱子的铲屎官,男,上海,199,4399674482004886,网易云音乐什么时候能拿到杰伦的版权啊 我都快要放弃了啦！！ @网易云音乐
5569485084,端望君,男,山东,200,4399674473553603,互捞啦
5332688616,不懂浪漫945,男,,,4399674453118162,日常打捞！  20条，来吧
1902813825,MichelleLee6,女,陕西,199,4399674435739709,我也好想要有都是杰伦歌词的评论鸭     一直单曲循环  以父之名，那我就先来一句吧    荣耀的背后刻着一道孤独
5137936865,小劉很可耐,女,辽宁,199,4399674393726069,哇哇哇！！！我能发帖了！！！我终于能发帖了！！！！
2150022171,好有意思一女的,女,山东,,4399674389526008,又开始了？
2512896365,天真的白菜125,女,广东,199,4399674355739301,夕阳粉还在坚持，互捞哦
2796160725,vixshuang,女,山东,,4399674347821645,佛系打榜，一切随缘
2095973291,小碧君君,女,广东,,4399674334733826,今天你听了吗？ 求评论领积分
2168209915,你们可真会玩啊,男,河北,,4399674301559136,哎呦，可以发帖了。我要歌词帖
2514250143,Cassie_彐,女,四川,199,4399674301124789,互捞呀，         #第一#   加油呀
1842315262,居士活泉饮川,女,山东,,4399674288953667,每日打卡，来互评呀
2716264153,只此一家的jessie,男,,199,4399674272150865,来人捞捞
2164831783,陳千歲·,女,吉林,,4399674267776539,星期二啦          大家早安
5501675719,何须璀璨,男,,199,4399674246764359,老年团日常出动
2892243465,慧慧桃_susie,女,广东,,4399674242734635,终于可以在我们小Jay超话下发帖了 路过的盆友们，都是几几年的杰迷啊，哈哈
3228963283,懒笨馋凶矮胖挫,女,河南,199,4399674234162193,94年带娃老阿姨终于可以发帖了    求一条满是歌词的评论    慢慢的回忆呀~等伊伊长大我要告诉她.这个爱喝奶茶拖拉出新专辑的男子的歌声占据了麻麻的整个青春~
5519755181,大钦爱烊烊Y,女,山东,199,4399674188751626,想去看演唱会！！！！啊啊啊啊啊啊！！！！！
1223958257,齐梦溪,女,河北,,4399674179542954,想问这周还搞不搞了，要不这周囤积一下下？
2170100422,楠楠-Alisa,女,北京,199,4399674175773024,要不要开启新一轮的打榜呢？周董已经掉到15名了          @周杰伦歌迷粉丝团
3526444673,爵羽_,男,福建,199,4399674167435504,每日打卡
2669040571,积极向上生活每一天,女,,199,4399674146429706,这积分还能负着捞？？？？大家早啊
6388407044,布鲁的一天,男,广东,199,4399674142487422,手牵手一步两步三步四步望着天，看星星一颗两颗三颗四颗连成线
5789743887,凉子爱吃肉,女,广东,199,4399674129382705,社畜在上班路上顺便打榜
5634035954,上天的小短腿,男,甘肃,,4399674095767999,我会发着呆
1868554170,红线____,女,西藏,,4399674049554695,今日份互捞走起～
2784504505,ENDLESS-aai,女,重庆,199,4399674046199437,早安
1890307831,你的小姐姐吖r,女,山东,199,4399674032745030,早上好！日常求捞（互捞），谢谢大家！
5024645033,绝望肥仔马哈哈,女,,199,4399673974375293,早安 ☔️
2368106985,很爱吃鸡蛋的蛋壳小姐,女,青海,199,4399673957387132,想要好看的壁纸，谢谢❤️❤️❤️
5392168233,八爪octopusss,女,广东,199,4399673928503579,早上在这打个卡，签个到
5296523649,废柴女孩007,女,福建,,4399673890350421,今天想要全是杰伦歌名的评论，说说你最爱杰伦的哪一首歌，喜欢的原因也可以谈谈哦！今天也要加油冲呀！
2514250143,Cassie_彐,女,四川,199,4399673869150760,姐妹互捞呀，为杰伦争第一，加油呀！
1593883932,锤锤在减肥,女,,,4399673807042092,我踏上风火轮，在漂移青春…看哪吒有感
1758621465,洛煙Laura-0201,女,吉林,198,4399673806941490,一定要和喜欢的人去看Jay的演唱会 然后回头对他唱 我接着写 把永远爱你写进诗的结尾 你是我唯一想要的了解
2906951995,xjsixjsoxhsc,女,福建,199,4399673776971807,捞捞！积分啊啊啊 为杰伦打call！
5262068241,后知后觉与时过境迁,男,安徽,199,4399673747561604,冲冲冲～我要插手你的人生
6389625254,国服吃鸡,男,湖北,,4399673731325992,初二的时候，攒钱买了双截棍，p3里放着杰伦的《双截棍》，当听到哼哼哈哈快使用双截棍的时候，激动的甩起了手中的双截棍，砸在同桌的头上，后来p3和双截棍都被班主任没收了
2719117345,一只biubiu怪丶,女,四川,,4399673723297893,老阿姨日常攒积分
2651315352,周郎俊杰,男,浙江,199,4399673692938202,来了来了
2461848971,刘衣裳,女,湖南,199,4399673672190162,“秋刀鱼的滋味，猫和你都想了解”，我也想要一条评论全是周董歌词的微博
2790275895,谁让谁空白,女,,,4399673638582018,我也想拥有一条全是周董歌词的评论
5702179629,南川小姜子,女,北京,199,4399673634602234,早安！有人互水吗？捞我
3105131011,Insistere526,男,湖北,199,4399673626195451,不犹豫着接歌词[加油]
5305461124,是星空上的银海j,男,,,4399673613969947,哈哈哈之前太多次对国产电影失望，渐渐认为国产电影不会有好的作品，周末看完哪吒让我大为惊喜，极力推荐大家观看，特别好看
5866834971,鹿城日记,男,贵州,199,4399673596563340,能不能到第一名就看我囤的分了
6217722682,努力减肥的可爱胖子,女,,,4399673592363239,真好，杰伦下来了，可以默默的发帖了
2816835331,你说谁是美少女啊,女,内蒙古,199,4399673567158125,没有什么比边开车边听哥哥的歌更治愈了   上班的一天最开心的事情莫过于此啦
2707973495,小小蜗牛堆,女,北京,199,4399673563184200,老阿姨终于可以发帖了～超想要排排队的杰伦歌词
1796776954,ni是莪的OK绷0528,女,江西,199,4399673558750639,想念那些写歌词的学生时代～
7190640250,Nikoyobaby-,女,,,4399673538738464,ilun~
6417699284,努力上岸的小仙女呀_,女,,,4399673538235610,可以来这里问个问题吗 离婚 孩子快四岁 我（女方）应该要孩子的抚养权吗 有人给我点建议吗 真是痛苦得快要死掉了 理智和情感在拉扯
2647107311,史小了,女,北京,,4399673529337734,这周怎么了？人突然变那么少
2199823895,周悠游,女,北京,199,4399673487824564,新的一天 新的囤分 大家捞捞我呀       要回捞的说明一下哦
3189121580,李正经errrr,女,,,4399673474984662,一眼没看就变成15了?   行吧，杰伦你快发专辑好不啦
6280968025,万花生佛,男,山东,,4399673463134468,习惯签到
2440901591,不說_不聽,男,浙江,199,4399673446198629,变每日日常了
7047972418,安惘在这呢,女,黑龙江,200,4399673441610714,签到打榜
3314214445,Mr_流浪行星,男,,,4399673437410865,日常暖
1742239710,林雨贝,男,,199,4399673425197754,囤积分 歌词20来吧
2029019051,雪娃这一只瑞球,女,上海,198,4399673412596435,杰迷日常囤分
1728415920,细D成日鄙视我,女,广东,,4399673400128713,连续打卡7天～         老阿姨可以停止营业了？
7247124809,用户7247124809,男,,,4399673386752289,夕阳红7*24不间断打榜，求积分！
7238017727,命中缺伞,女,重庆,,4399673370455984,今天是离新专辑更近的一天了吗？
5388619398,葛小胖啊啊啊,女,,199,4399673345249664,早
1843800314,LIPEILIN_,女,广东,199,4399673336593763,一起喝奶茶吗
2537808664,咸鱼是我咯,女,广东,,4399673332782433,早上好啊
5940525459,好物收藏,女,北京,201,4399673332390537,终于可以发帖了 夕阳团成员很欣慰
2230817290,何大大大大美丽,女,,199,4399673303239955,长沙站什么时候开票呀！！ 打榜是亲人，抢票是仇人！哈哈
6360076816,失眠的神经羊咩,女,,,4399673269629927,今天喝奶茶嘞～
3754515162,笑涡,女,四川,201,4399673248624499,老周什么时候来成都吖～～
1866692812,琉璃千夜,男,广东,199,4399673236018149,有杰迷知道香港迪士尼场的在哪个网站售票吗？超级想去不知道在哪里买票
5237952812,一池魚o,女,福建,,4399673215273990,🌼🌼 ·故事的小黄花 从出生那年就飘着       ·童年的荡秋千 随记忆一直晃到现在       晴天-周杰伦  ▽
2026840287,mikimori,女,上海,,4399673215003967,八度空间 半岛铁盒：我很想记得可是我记不得 为什么这样子 你拉着我说你有些犹豫
2067662241,洛柒_N,女,北京,198,4399673181393730,早安，杰迷们
3137137165,杰克列农,男,北京,199,4399673169060506,滴，老年卡，没有彩虹屁，捞我！
7262650562,该为谁挡风,男,,,4399673076632350,
6173529615,用户6173529615,男,,198,4399673039274495,例行囤分，谢谢啦~
1948157817,桓MAL,男,山东,,4399673017791379,困
3867036555,ANINSPIRATIONALPENGUIN,女,,,4399673005185919,从前从前有个人爱你很久， 但偏偏， 风渐渐， 把距离吹的好远。
1697339651,你耳机听什么_能不能告诉我,男,浙江,,4399672997066004,日常求20条评论，走过路过捞一下
1871845361,木鳶,女,,,4399672976060583,自己拍摄的一段视频 配的杰伦的歌 听出是什么歌的无疑铁粉一枚 期待更多歌词评论                木鳶的微博视频
2936342161,我简单说几点,女,江苏,199,4399672950560840,签到，互捞，谢谢🙏
6458094577,我也不知道在等啥,女,浙江,201,4399672946361338,其实和那些熟悉的杰迷朋友，是16年认识的。16年嘉兴站，我在粉丝团抢到了两张原价票，邀请我的室友一起去。后来室友不愿意去，我很伤心原价给了群里的杰迷，没去。这样就认识了群里一直聊的很欢的兄弟姐妹们，他们在嘉兴站第一次相聚了。我很后悔，我当时应该去的。然后是17年杭州站， ... 全文
6344790662,杰伦公主的帽子,女,江苏,,4399672933757803,我竟然昨天忘了签到，罪过罪过
5164171706,郑聪明的蜜芽好物分享,女,,201,4399672905281786,眼睛你要擦亮 记住我的模样 上班路上发一贴
5545458311,5464L,女,内蒙古,199,4399672841583189,命运的签 只让我们遇见。
2286713082,___小雄歌,男,云南,198,4399672796339554,每天来一来   生活多美妙
5860678259,27-9-6-4-2-1,男,北京,199,4399672787276844,我可以发帖了？评论只要小公举的歌词哟。
1800871301,唐尼的芝士汉堡,女,河北,199,4399672779534822,最爱   还是 以父之名💍
1684468703,WBAN88,女,上海,,4399672774915118,上班，打卡！
3754813947,不要再盗用我微博啦,男,,,4399672766223037,夕阳红老年团打卡，互捞呀
1246961514,雏菊和她的棚子,女,江苏,,4399672745210567,想要一帖 全是周杰伦最意想不到的歌词 （）里写为什么觉得它出其不意呢
6488919019,啥事佩奇,男,,,4399672732925034,我喜欢的样子你都有！！！
5120584818,格机格机的玉洁,女,江苏,199,4399672732924323,麻耶 终于可以发帖了 激动哭了 想要评论里都是我们杰伦的歌词 留作纪念
5119147225,胡甜-,女,江苏,199,4399672728411495,我也想要一条满满都是周杰伦评论的微博来置顶
6581049978,北辰冰封,男,湖北,199,4399672699312887,哈哈哈，我可能快要热死了，一想到没抢到票，心又凉了……
2405289201,胖花的五花肉,男,,199,4399672695115524,奶茶喝不喝      胖花的五花肉的微博视频
2073250175,zmannnn,女,广东,,4399672674109344,早起习惯来签个到
3197963895,哦丶哒哒,女,陕西,,4399672648585685,日常打卡 来捞捞我
1799229315,老2孩,男,河南,198,4399672640501014,哥的下一部手机
3969563267,snowydawning,男,,198,4399672619756791,今日积分贴～加油加油
2212463241,纵横丶天才,男,吉林,199,4399672606893022,签到 打榜
3381484860,___hi_93238,男,北京,,4399672606891772,大家是要继续给周董打，还是去支援榜二呢
1850268574,周杰伦资讯网官方微博,男,台湾,197,4399672602952211,周杰伦的音乐创作里，慢歌负责传播的广度，快歌负责创作的高度。 慢歌如果别人努努力还是能够着的，快歌完全学不了，因为他不是一个可以去模仿学习的流派，而是靠自己的天才去创造。      周杰伦资讯网官方微博的微博投票
6360076816,失眠的神经羊咩,女,,,4399672577752869,哎呀呀终于可以发帖了
1742239710,林雨贝,男,,199,4399672573548967,上岗啦来呀来呀
5717650563,寻歡亦作樂呵,女,河南,,4399672560942789,来歌词接龙吧
1793740294,小米是特特,女,浙江,198,4399672543820592,我就想囤点儿分
2135868225,音乐军,男,河南,199,4399672518614921,杰伦和JJ的即兴弹唱值得一看，还有杰伦手中的奶茶，有没有想和杰伦共饮一杯呢      音乐军的微博视频
5619655134,想谈恋爱的二祥宫,男,安徽,199,4399672489969585,终于6级可以发贴了，我也想要全是歌词的评论呀！
2432026335,栾栾-Luan,女,辽宁,199,4399672485004966,颓废也是另一种美
5830766910,很难说74405,男,,,4399672414627835,早安
1883475447,周杰伦粉丝会官博,男,台湾,197,4399672397047780,一首《开不了口》   #周杰伦#   每次巡回演唱会都会唱， 一首歌唱19年…太多的回忆          秒拍视频
3552184422,叶落吾心c,男,山西,199,4399672384769911,烟花易冷，伴我出门。         叶落吾心c的微博视频
2197730340,小王憨憨昂,女,,,4399672371840725,滴~打卡~捞起
1777852214,叫我cat老大吧,女,广东,199,4399672359237519,把分送完，江湖再见
2178128961,周杰伦的小迷妹ya,女,安徽,,4399672355038464,我看着你的脸  轻刷着和弦 初恋是整遍 手写的从前💫
6070502149,你的夏辞,男,江苏,200,4399672334362214,十二天
1153990107,爱睡觉的苏小夏,女,北京,190,4399672329828625,可以发帖了唉，我也想要一个都是杰伦歌词的帖子。嗯~可不可以如愿呢              ##    #周杰伦#
1593883932,锤锤在减肥,女,,,4399672304620573,
